device_id,latitude,longitude
ESKT7D28-09050,0.0,0.0
ESKT7D28-09051,0.0,0.0
ESKT7D28-09052,0.0,0.0
ESKT7D28-09056,0.0,0.0
ESKT7D28-09058,0.0,0.0
ESKT7D28-09060,0.0,0.0
ESKT7D28-09061,0.0,0.0
ESKT7D28-09065,0.0,0.0
ESKT7D28-09066,0.0,0.0
ESKT7D28-09067,0.0,0.0
ESKT7A27-07162,0.0,0.0
ESKT7D21-08245,0.0,0.0
ESKT7D21-09001,0.0,0.0
ESKT7D21-09002,34.508133,132.421944
ESKT7D21-09007,0.0,0.0
ESKT7D21-09012,0.0,0.0
ESKT7D21-09013,34.7658,134.976386
ESKT7D21-09015,0.0,0.0
ESKT7D21-09017,0.0,0.0
ESKT7D21-09018,35.002839,136.084883
ESKT7D21-09019,0.0,0.0
ESKT7D21-09021,0.0,0.0
ESKT7D21-09022,0.0,0.0
ESKT7D21-09023,0.0,0.0
ESKT7D21-09025,0.0,0.0
ESKT7D21-09026,37.504028,140.996894
ESKT7D21-09029,0.0,0.0
ESKT7D21-09032,0.0,0.0
ESKT7D21-09033,34.364739,132.218503
ESKT7D21-09034,0.0,0.0
ESKT7D13-08208,0.0,0.0
ESKT7D13-08209,0.0,0.0
ESKT7D13-08213,0.0,0.0
ESKT7D13-08222,33.678319,130.714181
ESKT7D13-08227,0.0,0.0
ESKT7D13-08228,0.0,0.0
ESKT7D13-08237,0.0,0.0
ESKT7D13-08238,0.0,0.0
ESKT7D13-08243,0.0,0.0
ESKT7D13-08244,0.0,0.0
ESKT7D12-08165,0.0,0.0
ESKT7D12-08178,0.0,0.0
ESKT7D12-08179,0.0,0.0
ESKT7D12-08180,33.8377,130.944758
ESKT7D12-08181,0.0,0.0
ESKT7D12-08183,0.0,0.0
ESKT7D12-08184,0.0,0.0
ESKT7D12-08186,0.0,0.0
ESKT7D12-08189,0.0,0.0
ESKT7D12-08194,0.0,0.0
ESKT7D12-08195,0.0,0.0
ESKT7D12-08200,0.0,0.0
ESKT7D12-08203,32.284547,131.194661
ESKT7A27-07160,35.605447,134.615828
ESKT7C02-08079,34.859133,134.638058
ESKT7C02-08100,0.0,0.0
ESKT6L15-07054,0.0,0.0
ESKT7A27-07161,0.0,0.0
ESKT7C02-08041,0.0,0.0
ESKT7C24-08157,0.0,0.0
ESKT7B09-07243,0.0,0.0
ESKT7B09-08012,0.0,0.0
ESKT7B09-07205,34.840711,134.564619
ESKT7C15-08120,35.248531,136.260125
ESKT7C15-08127,34.861761,135.651933
ESKT7C15-08136,0.0,0.0
ESKT7C15-08137,0.0,0.0
ESKT7C15-08153,0.0,0.0
ESKT7C15-08154,0.0,0.0
ESKT7C15-08115,0.0,0.0
ESKT7B09-07214,0.0,0.0
ESKT7A27-07156,24.447731,122.94135
ESKT7C02-08036,0.0,0.0
ESKT7C02-08038,0.0,0.0
ESKT7C02-08039,0.0,0.0
ESKT7C02-08045,0.0,0.0
ESKT7C02-08050,0.0,0.0
ESKT7C02-08051,0.0,0.0
ESKT7C02-08053,0.0,0.0
ESKT7C02-08054,0.0,0.0
ESKT7C02-08055,0.0,0.0
ESKT7C02-08056,0.0,0.0
ESKT7C02-08057,0.0,0.0
ESKT7C02-08063,0.0,0.0
ESKT7C02-08064,0.0,0.0
ESKT7C02-08065,0.0,0.0
ESKT7C02-08066,0.0,0.0
ESKT7C02-08067,0.0,0.0
ESKT7C02-08068,0.0,0.0
ESKT7C02-08071,0.0,0.0
ESKT7C02-08073,0.0,0.0
ESKT7C02-08077,34.428228,135.798433
ESKT7C02-08081,0.0,0.0
ESKT7C02-08083,0.0,0.0
ESKT7C02-08084,0.0,0.0
ESKT7C02-08085,0.0,0.0
ESKT7C02-08086,0.0,0.0
ESKT7C02-08090,0.0,0.0
ESKT7C02-08091,0.0,0.0
ESKT7C02-08092,0.0,0.0
ESKT7C02-08101,0.0,0.0
ESKT7C02-08104,0.0,0.0
ESKT7C02-08107,0.0,0.0
ESKT7C02-08109,33.978475,133.337903
ESKT7C02-08110,0.0,0.0
ESKT7B03-07171,0.0,0.0
ESKT7A27-07155,26.935783,127.920139
ESKT6K16-06162,0.0,0.0
ESKT7B09-07208,0.0,0.0
ESKT7B09-07211,0.0,0.0
ESKT7B09-07212,0.0,0.0
ESKT7B09-07213,0.0,0.0
ESKT7B09-07216,0.0,0.0
ESKT7B09-07217,0.0,0.0
ESKT7B09-07219,0.0,0.0
ESKT7B09-07222,0.0,0.0
ESKT7B09-07223,0.0,0.0
ESKT7B09-07227,0.0,0.0
ESKT7B09-07232,0.0,0.0
ESKT7B09-07233,0.0,0.0
ESKT7B09-07234,0.0,0.0
ESKT7B09-07236,0.0,0.0
ESKT7B09-07237,0.0,0.0
ESKT7B09-07239,0.0,0.0
ESKT7B09-07245,0.0,0.0
ESKT7B09-07246,34.007722,134.559744
ESKT7B09-07247,0.0,0.0
ESKT7B09-07248,34.708711,135.527872
ESKT7B09-08002,0.0,0.0
ESKT7B09-08003,0.0,0.0
ESKT7B09-08004,0.0,0.0
ESKT7B09-08010,0.0,0.0
ESKT7B09-08011,0.0,0.0
ESKT7B09-08014,0.0,0.0
ESKT7B09-08015,0.0,0.0
ESKT7B09-08016,0.0,0.0
ESKT7B09-08017,0.0,0.0
ESKT7B09-08018,0.0,0.0
ESKT7B09-08019,0.0,0.0
ESKT7B09-08020,0.0,0.0
ESKT7B09-08023,0.0,0.0
ESKT7B09-08024,0.0,0.0
ESKT7B09-08025,0.0,0.0
ESKT7B09-08026,0.0,0.0
ESKT7B09-08029,0.0,0.0
ESKT7B09-08031,0.0,0.0
ESKT6L05-06247,0.0,0.0
ESKT6L15-07070,33.753428,133.571917
ESKT7B03-07167,0.0,0.0
ESKT7B03-07170,0.0,0.0
ESKT7B03-07175,0.0,0.0
ESKT7B03-07176,0.0,0.0
ESKT7B03-07177,0.0,0.0
ESKT7B03-07179,0.0,0.0
ESKT7B03-07180,0.0,0.0
ESKT7B03-07182,34.495864,135.997075
ESKT7B03-07184,0.0,0.0
ESKT7B03-07185,32.821308,130.331278
ESKT7B03-07188,0.0,0.0
ESKT7B03-07189,0.0,0.0
ESKT7B03-07190,0.0,0.0
ESKT7B03-07191,0.0,0.0
ESKT7B03-07193,0.0,0.0
ESKT7B03-07199,0.0,0.0
ESKT7B03-07200,0.0,0.0
ESKT7B03-07202,0.0,0.0
ESKT7B03-07203,0.0,0.0
ESKT6L05-06211,0.0,0.0
ESKT7A20-07115,0.0,0.0
ESKT7A20-07118,0.0,0.0
ESKT7A20-07120,0.0,0.0
ESKT7A20-07127,0.0,0.0
ESKT7A20-07128,0.0,0.0
ESKT7A20-07133,0.0,0.0
ESKT7A20-07138,0.0,0.0
ESKT7A20-07140,0.0,0.0
ESKT7A20-07142,0.0,0.0
ESKT7A20-07143,0.0,0.0
ESKT7A20-07148,0.0,0.0
ESKT7A20-07149,0.0,0.0
ESKT7A20-07153,0.0,0.0
ESKT7A20-07154,0.0,0.0
ESKT5H07-01080,34.839458,134.705983
ESKT6L05-06241,0.0,0.0
ESKT7A06-07104,0.0,0.0
ESKT7A06-07106,0.0,0.0
ESKT7A06-07109,0.0,0.0
ESKT7A06-07112,0.0,0.0
ESKT7A06-07113,0.0,0.0
ESKT6L15-07035,0.0,0.0
ESKT6L15-07037,0.0,0.0
ESKT6L15-07038,0.0,0.0
ESKT6L15-07045,0.0,0.0
ESKT6L15-07046,0.0,0.0
ESKT6L15-07048,0.0,0.0
ESKT6L15-07049,0.0,0.0
ESKT6L15-07050,0.0,0.0
ESKT6L15-07051,0.0,0.0
ESKT6L15-07052,0.0,0.0
ESKT6L15-07053,0.0,0.0
ESKT6L15-07055,0.0,0.0
ESKT6L15-07056,32.813592,130.337361
ESKT6L15-07057,0.0,0.0
ESKT6L15-07059,0.0,0.0
ESKT6L15-07060,0.0,0.0
ESKT6L15-07061,0.0,0.0
ESKT6L15-07067,0.0,0.0
ESKT6L05-06206,0.0,0.0
ESKT6L05-06207,0.0,0.0
ESKT6L05-06209,0.0,0.0
ESKT6L05-06215,0.0,0.0
ESKT6L05-06216,0.0,0.0
ESKT6L05-06217,33.978358,133.338053
ESKT6L05-06222,0.0,0.0
ESKT6L05-06224,0.0,0.0
ESKT6L05-06225,34.691908,136.091683
ESKT6L05-06227,0.0,0.0
ESKT6L05-06229,0.0,0.0
ESKT6L05-06230,0.0,0.0
ESKT6L05-06238,0.0,0.0
ESKT6L05-06240,0.0,0.0
ESKT6L05-06242,34.429183,135.79885
ESKT6L05-06243,34.587228,135.950483
ESKT6L05-06246,0.0,0.0
ESKT6L05-07004,0.0,0.0
ESKT6L05-07005,33.678331,130.714147
ESKT6L05-07012,34.858275,135.687792
ESKT6L05-07017,0.0,0.0
ESKT6L05-07018,0.0,0.0
ESKT6L05-07019,26.093536,127.677239
ESKT6L05-07022,0.0,0.0
ESKT6L05-07023,0.0,0.0
ESKT6L05-07024,0.0,0.0
ESKT6L05-07025,0.0,0.0
ESKT6L05-07027,0.0,0.0
ESKT6L05-07031,0.0,0.0
ESKT6K16-06132,0.0,0.0
ESKT6K28-06165,0.0,0.0
ESKT6K28-06167,0.0,0.0
ESKT6K28-06172,0.0,0.0
ESKT6K28-06173,0.0,0.0
ESKT6K28-06175,33.233678,130.598214
ESKT6K28-06176,0.0,0.0
ESKT6K28-06181,0.0,0.0
ESKT6K28-06189,0.0,0.0
ESKT6K28-06190,0.0,0.0
ESKT6K28-06192,0.0,0.0
ESKT6K28-06197,0.0,0.0
ESKT6K28-06198,0.0,0.0
ESKT6K28-06200,0.0,0.0
ESKT6K28-06202,0.0,0.0
ESKT6K28-06204,0.0,0.0
ESKT6J18-06062,0.0,0.0
ESKT6J18-06051,0.0,0.0
ESKT6K16-06131,0.0,0.0
ESKT6K16-06147,0.0,0.0
ESKT6K16-06148,0.0,0.0
ESKT6K16-06157,0.0,0.0
ESKT6K16-06161,0.0,0.0
ESKT7F14-09182,0.0,0.0
ESKT6K07-06086,0.0,0.0
ESKT6K07-06088,0.0,0.0
ESKT6K07-06089,0.0,0.0
ESKT6K07-06092,0.0,0.0
ESKT6K07-06097,0.0,0.0
ESKT6K07-06098,0.0,0.0
ESKT6K07-06103,0.0,0.0
ESKT6K07-06110,33.943394,133.340628
ESKT6K07-06111,0.0,0.0
ESKT6K07-06119,0.0,0.0
ESKT6K07-06123,0.0,0.0
ESKT6J18-06047,0.0,0.0
ESKT6J18-06050,0.0,0.0
ESKT6J18-06057,0.0,0.0
ESKT6J18-06059,0.0,0.0
ESKT6J18-06060,0.0,0.0
ESKT6J18-06064,0.0,0.0
ESKT6J18-06070,0.0,0.0
ESKT6J18-06075,0.0,0.0
ESKT6J18-06076,0.0,0.0
ESKT6J18-06077,0.0,0.0
ESKT6J18-06078,0.0,0.0
ESKT6J13-06010,0.0,0.0
ESKT6J13-06019,0.0,0.0
ESKT6J13-06022,0.0,0.0
ESKT6J13-06029,0.0,0.0
ESKT6J13-06035,0.0,0.0
ESKT6J13-06039,0.0,0.0
ESKT6J13-06041,0.0,0.0
ESKT6J13-06044,0.0,0.0
ESKT6I16-05187,34.828456,134.607597
ESKT6H09-05113,34.237389,133.8821
ESKT6I16-05177,0.0,0.0
ESKT6I16-05185,0.0,0.0
ESKT6I16-05190,0.0,0.0
ESKT6I16-05192,0.0,0.0
ESKT6I16-05194,0.0,0.0
ESKT6I16-05202,0.0,0.0
ESKT6I16-05205,0.0,0.0
ESKT6I16-05209,0.0,0.0
ESKT6I16-05211,34.1442,132.209733
ESKT6I16-05212,0.0,0.0
ESKT6I16-05220,0.0,0.0
ESKT6I16-05225,0.0,0.0
ESKT6I16-05226,0.0,0.0
ESKT6I16-05234,0.0,0.0
ESKT6I16-05238,0.0,0.0
ESKT6I16-05239,0.0,0.0
ESKT6H23-05140,0.0,0.0
ESKT6H23-05141,26.326075,127.776053
ESKT6H23-05144,0.0,0.0
ESKT6H23-05145,0.0,0.0
ESKT6H23-05151,0.0,0.0
ESKT6H23-05158,0.0,0.0
ESKT6H23-05161,34.618394,135.411231
ESKT6H23-05163,0.0,0.0
ESKT6H23-05164,0.0,0.0
ESKT6H23-05167,0.0,0.0
ESKT6H23-05169,0.0,0.0
ESKT6H23-05170,0.0,0.0
ESKT6H09-05099,0.0,0.0
ESKT6H09-05100,0.0,0.0
ESKT6H09-05104,34.031608,131.18435
ESKT6H09-05108,0.0,0.0
ESKT6H09-05114,34.031389,131.184711
ESKT6H09-05122,0.0,0.0
ESKT6H09-05126,0.0,0.0
ESKT6H09-05128,0.0,0.0
ESKT6H09-05129,0.0,0.0
ESKT6H09-05130,0.0,0.0
ESKT6H09-05133,0.0,0.0
ESKT6G25-05065,0.0,0.0
ESKT6G25-05066,0.0,0.0
ESKT6G25-05067,0.0,0.0
ESKT6G25-05069,0.0,0.0
ESKT6G25-05073,0.0,0.0
ESKT6G25-05074,0.0,0.0
ESKT6G25-05075,0.0,0.0
ESKT6G25-05084,0.0,0.0
ESKT6G25-05086,0.0,0.0
ESKT6G25-05088,0.0,0.0
ESKT6G21-05012,0.0,0.0
ESKT6G21-05023,35.087253,136.252525
ESKT6G21-05028,0.0,0.0
ESKT6G21-05029,0.0,0.0
ESKT6G21-05033,0.0,0.0
ESKT6G21-05035,0.0,0.0
ESKT6G21-05039,0.0,0.0
ESKT6G21-05043,0.0,0.0
ESKT6G21-05045,0.0,0.0
ESKT6G21-05046,0.0,0.0
ESKT6G21-05048,0.0,0.0
ESKT6F27-04224,0.0,0.0
ESKT6F27-04227,0.0,0.0
ESKT6F27-04229,0.0,0.0
ESKT6F27-04234,0.0,0.0
ESKT6F27-04244,34.010417,131.518611
ESKT6F27-04246,0.0,0.0
ESKT6F27-04247,0.0,0.0
ESKT6F27-05004,0.0,0.0
ESKT6F27-05010,0.0,0.0
ESKT6F24-04182,0.0,0.0
ESKT6F24-04184,0.0,0.0
ESKT6F24-04187,0.0,0.0
ESKT6F24-04188,0.0,0.0
ESKT6F24-04194,0.0,0.0
ESKT6F24-04196,0.0,0.0
ESKT6F24-04206,0.0,0.0
ESKT6F24-04210,0.0,0.0
ESKT6F24-04214,34.015797,131.280197
ESKT6B16-03184,0.0,0.0
ESKT6B16-03185,0.0,0.0
ESKT6E31-04148,0.0,0.0
ESKT6E31-04150,0.0,0.0
ESKT6E31-04151,0.0,0.0
ESKT6E31-04153,0.0,0.0
ESKT6E31-04155,0.0,0.0
ESKT6E31-04159,0.0,0.0
ESKT6E31-04164,0.0,0.0
ESKT6E31-04166,0.0,0.0
ESKT6E31-04169,0.0,0.0
ESKT6E31-04174,26.685044,127.890336
ESKT6E31-04175,0.0,0.0
ESKT6E31-04179,0.0,0.0
ESKT6E24-04104,0.0,0.0
ESKT6E24-04105,0.0,0.0
ESKT6E24-04109,0.0,0.0
ESKT6E24-04111,0.0,0.0
ESKT6E24-04112,0.0,0.0
ESKT6E24-04123,0.0,0.0
ESKT6E24-04130,0.0,0.0
ESKT6E24-04131,34.601025,136.084642
ESKT6E24-04133,0.0,0.0
ESKT6D21-04043,0.0,0.0
ESKT6D25-04062,0.0,0.0
ESKT6D25-04064,0.0,0.0
ESKT6D25-04066,0.0,0.0
ESKT6D25-04068,0.0,0.0
ESKT6D25-04069,0.0,0.0
ESKT6D25-04086,0.0,0.0
ESKT6D25-04089,0.0,0.0
ESKT6D25-04094,0.0,0.0
ESKT6D25-04095,0.0,0.0
ESKT6D25-04096,0.0,0.0
ESKT6D25-04099,0.0,0.0
ESKT6D21-04022,0.0,0.0
ESKT6D21-04027,0.0,0.0
ESKT6D21-04041,0.0,0.0
ESKT6D21-04048,0.0,0.0
ESKT6D21-04049,0.0,0.0
ESKT6D21-04050,0.0,0.0
ESKT6D21-04054,0.0,0.0
ESKT6D21-04055,35.099861,135.823775
ESKT6D21-04058,0.0,0.0
ESKT6D21-04059,0.0,0.0
ESKT6D21-04060,0.0,0.0
ESKT6C02-03199,0.0,0.0
ESKT6C02-03208,0.0,0.0
ESKT6B16-03170,0.0,0.0
ESKT6A20-03092,0.0,0.0
ESKT6B16-03173,0.0,0.0
ESKT6A20-03093,0.0,0.0
ESKT6C10-03238,0.0,0.0
ESKT6C10-03240,0.0,0.0
ESKT6C10-03243,0.0,0.0
ESKT6C10-03248,0.0,0.0
ESKT6C10-04002,0.0,0.0
ESKT6C10-04003,33.930892,135.936153
ESKT6C10-04021,0.0,0.0
ESKT6A05-03027,34.918519,134.636594
ESKT6C02-03198,0.0,0.0
ESKT6C02-03204,0.0,0.0
ESKT6C02-03206,0.0,0.0
ESKT6C02-03210,0.0,0.0
ESKT6C02-03212,0.0,0.0
ESKT6C02-03215,0.0,0.0
ESKT6C02-03223,0.0,0.0
ESKT6C02-03227,0.0,0.0
ESKT6C02-03228,0.0,0.0
ESKT6A05-03026,0.0,0.0
ESKT6A05-03029,0.0,0.0
ESKT6A05-03013,0.0,0.0
ESKT6B16-03155,0.0,0.0
ESKT6B16-03156,0.0,0.0
ESKT6B16-03157,0.0,0.0
ESKT6B16-03158,33.696808,130.778653
ESKT6B16-03159,0.0,0.0
ESKT6B16-03160,0.0,0.0
ESKT6B16-03162,0.0,0.0
ESKT6B16-03163,34.031583,131.184744
ESKT6B16-03189,0.0,0.0
ESKT5K17-02091,0.0,0.0
ESKT6B09-03119,0.0,0.0
ESKT6B09-03121,0.0,0.0
ESKT6B09-03130,0.0,0.0
ESKT6B09-03131,0.0,0.0
ESKT6B09-03136,0.0,0.0
ESKT6B09-03137,0.0,0.0
ESKT6B09-03147,0.0,0.0
ESKT6B09-03148,0.0,0.0
ESKT6B09-03149,0.0,0.0
ESKT6B09-03150,0.0,0.0
ESKT6A20-03085,0.0,0.0
ESKT6A20-03103,0.0,0.0
ESKT5I04-01207,0.0,0.0
ESKT6A14-03034,0.0,0.0
ESKT6A14-03037,0.0,0.0
ESKT6A14-03043,0.0,0.0
ESKT6A14-03044,0.0,0.0
ESKT6A14-03054,0.0,0.0
ESKT6A14-03055,0.0,0.0
ESKT6A14-03056,0.0,0.0
ESKT6A14-03057,0.0,0.0
ESKT6A14-03059,0.0,0.0
ESKT6A14-03061,0.0,0.0
ESKT6A14-03062,0.0,0.0
ESKT6A14-03064,0.0,0.0
ESKT6A05-02250,0.0,0.0
ESKT6A05-03001,0.0,0.0
ESKT6A05-03003,0.0,0.0
ESKT6A05-03011,0.0,0.0
ESKT6A05-03014,0.0,0.0
ESKT6A05-03024,0.0,0.0
ESKT6A05-03025,0.0,0.0
ESKT6A05-03030,0.0,0.0
ESKT6A05-03031,0.0,0.0
ESKT5K05-02071,0.0,0.0
ESKT5K17-02089,33.484378,133.374772
ESKT5L10-02133,0.0,0.0
ESKT5K17-02082,0.0,0.0
ESKT5K05-02079,35.537106,134.559525
ESKT5K17-02097,33.332811,130.526908
ESKT5L14-02164,34.171386,131.467203
ESKT5L14-02167,34.038681,131.574578
ESKT5L14-02169,0.0,0.0
ESKT5L14-02173,0.0,0.0
ESKT5L14-02176,0.0,0.0
ESKT5L14-02177,0.0,0.0
ESKT5L14-02183,0.0,0.0
ESKT5L14-02184,33.960269,133.496117
ESKT5L14-02192,0.0,0.0
ESKT5L14-02194,0.0,0.0
ESKT5L14-02200,0.0,0.0
ESKT5L14-02201,35.077483,135.885917
ESKT5L14-02204,0.0,0.0
ESKT5L14-02211,33.985886,132.193306
ESKT5L14-02212,0.0,0.0
ESKT5L14-02225,0.0,0.0
ESKT5L14-02226,0.0,0.0
ESKT5L14-02235,0.0,0.0
ESKT5L14-02239,0.0,0.0
ESKT5L10-02123,0.0,0.0
ESKT5L10-02128,0.0,0.0
ESKT5L10-02130,0.0,0.0
ESKT5L10-02139,0.0,0.0
ESKT5L10-02147,0.0,0.0
ESKT5L10-02149,0.0,0.0
ESKT5L10-02152,0.0,0.0
ESKT5L10-02155,0.0,0.0
ESKT5L10-02160,0.0,0.0
ESKT5L10-02161,0.0,0.0
ESKT5K05-02056,0.0,0.0
ESKT4A24-20198,0.0,0.0
ESKT5J09-02022,35.46665,134.600047
ESKT5K17-02085,0.0,0.0
ESKT5K17-02086,0.0,0.0
ESKT5K17-02090,0.0,0.0
ESKT5K17-02092,0.0,0.0
ESKT5K17-02098,0.0,0.0
ESKT5K17-02101,0.0,0.0
ESKT5K17-02107,0.0,0.0
ESKT5K17-02118,0.0,0.0
ESKT5K17-02120,0.0,0.0
ESKT5K17-02121,0.0,0.0
ESKT5K05-02041,0.0,0.0
ESKT5K05-02053,0.0,0.0
ESKT5K05-02057,0.0,0.0
ESKT5K05-02059,0.0,0.0
ESKT5K05-02060,0.0,0.0
ESKT5K05-02062,0.0,0.0
ESKT5K05-02063,34.849094,135.646156
ESKT5K05-02065,0.0,0.0
ESKT5K05-02069,0.0,0.0
ESKT5K05-02073,0.0,0.0
ESKT5K05-02078,0.0,0.0
ESKT5K05-02080,0.0,0.0
ESKT5I04-01202,0.0,0.0
ESKT5I04-01205,0.0,0.0
ESKT5H07-01075,0.0,0.0
ESKT5J09-02007,0.0,0.0
ESKT5J09-02013,0.0,0.0
ESKT5J09-02023,0.0,0.0
ESKT5J09-02031,0.0,0.0
ESKT5J09-02032,0.0,0.0
ESKT5J09-02037,0.0,0.0
ESKT5I01-01125,0.0,0.0
ESKT5I01-01126,0.0,0.0
ESKT5I30-01223,0.0,0.0
ESKT5I30-01230,0.0,0.0
ESKT5I30-01231,0.0,0.0
ESKT5I30-01241,0.0,0.0
ESKT5I30-01250,0.0,0.0
ESKT5H10-01082,32.820664,130.330742
ESKT5H10-01084,0.0,0.0
ESKT5I04-01137,0.0,0.0
ESKT5I04-01141,0.0,0.0
ESKT5I04-01144,0.0,0.0
ESKT5I04-01145,0.0,0.0
ESKT5I04-01148,35.184933,135.034508
ESKT5I04-01149,0.0,0.0
ESKT5I04-01150,34.036067,131.92625
ESKT5I04-01151,0.0,0.0
ESKT5I04-01152,0.0,0.0
ESKT5I04-01153,0.0,0.0
ESKT5I04-01154,0.0,0.0
ESKT5I04-01165,0.0,0.0
ESKT5I04-01175,0.0,0.0
ESKT5I04-01179,0.0,0.0
ESKT5I04-01182,0.0,0.0
ESKT5I04-01189,0.0,0.0
ESKT5I04-01208,0.0,0.0
ESKT5I04-01209,0.0,0.0
ESKT5I04-01210,0.0,0.0
ESKT5I01-01091,0.0,0.0
ESKT5I01-01092,0.0,0.0
ESKT5I01-01093,0.0,0.0
ESKT5I01-01094,0.0,0.0
ESKT5I01-01097,0.0,0.0
ESKT5I01-01098,0.0,0.0
ESKT5I01-01105,0.0,0.0
ESKT5I01-01117,0.0,0.0
ESKT5I01-01118,0.0,0.0
ESKT5I01-01119,34.030975,131.184781
ESKT5I01-01127,0.0,0.0
ESKT5I01-01128,0.0,0.0
ESKT5G13-27197,0.0,0.0
ESKT5F04-27062,33.886683,134.655508
ESKT5H10-01086,0.0,0.0
ESKT5H10-01088,0.0,0.0
ESKT5H10-01090,0.0,0.0
ESKT5H07-01051,0.0,0.0
ESKT5H07-01054,0.0,0.0
ESKT5H07-01055,0.0,0.0
ESKT5H07-01056,0.0,0.0
ESKT5H07-01057,0.0,0.0
ESKT5H07-01058,0.0,0.0
ESKT5H07-01059,0.0,0.0
ESKT5H07-01060,0.0,0.0
ESKT5H07-01061,0.0,0.0
ESKT5F08-27129,0.0,0.0
ESKT5F08-27111,34.247983,133.830086
ESKT5G22-01004,0.0,0.0
ESKT5G22-01010,0.0,0.0
ESKT5G22-01013,0.0,0.0
ESKT5G22-01017,34.797711,135.597133
ESKT5G22-01025,0.0,0.0
ESKT5G22-01033,0.0,0.0
ESKT5G22-01035,0.0,0.0
ESKT5G22-01036,0.0,0.0
ESKT5G13-27158,0.0,0.0
ESKT5G13-27159,0.0,0.0
ESKT5G13-27173,26.59995,128.147528
ESKT5G13-27177,0.0,0.0
ESKT5G13-27180,26.290017,127.764783
ESKT5G13-27184,35.035636,134.756669
ESKT5G13-27190,0.0,0.0
ESKT5G13-27193,0.0,0.0
ESKT5G13-27195,0.0,0.0
ESKT5D22-26229,0.0,0.0
ESKT5D14-26215,0.0,0.0
ESKT5D22-26223,0.0,0.0
ESKT5D22-26218,0.0,0.0
ESKT5F08-27107,0.0,0.0
ESKT5F08-27112,31.168881,130.582303
ESKT5F08-27113,33.491458,130.446944
ESKT5F08-27114,26.672422,128.008331
ESKT5F08-27117,34.5617,135.430286
ESKT5F08-27118,33.969458,131.1774
ESKT5F08-27119,26.358278,127.810956
ESKT5F08-27121,34.582906,135.816858
ESKT5F08-27126,34.079914,131.069603
ESKT5F08-27130,26.148228,127.729808
ESKT5F08-27137,0.0,0.0
ESKT5F08-27139,0.0,0.0
ESKT5F08-27141,33.431358,130.55645
ESKT5F05-27065,33.678208,130.714175
ESKT5F05-27081,0.0,0.0
ESKT5F05-27083,33.428008,129.938994
ESKT5F05-27084,33.441908,130.585169
ESKT5F05-27089,0.0,0.0
ESKT5F05-27098,34.179439,131.622461
ESKT5F05-27101,35.192111,135.637822
ESKT5F04-27023,31.63205,130.372361
ESKT5F04-27024,34.568678,135.540175
ESKT5F04-27026,34.948761,135.782647
ESKT5F04-27032,37.274636,138.384428
ESKT5F04-27039,0.0,0.0
ESKT5F04-27041,0.0,0.0
ESKT5F04-27044,0.0,0.0
ESKT5F04-27045,0.0,0.0
ESKT5F04-27050,0.0,0.0
ESKT5F04-27052,0.0,0.0
ESKT5F04-27054,0.0,0.0
ESKT5F04-27055,0.0,0.0
ESKT5F04-27056,32.489628,131.373494
ESKT5F04-27058,0.0,0.0
ESKT5F04-27059,0.0,0.0
ESKT5F04-27060,26.661169,127.896108
ESKT5D14-26197,0.0,0.0
ESKT5B16-26161,0.0,0.0
ESKT5B16-26087,33.584736,133.626431
ESKT5B16-26125,0.0,0.0
ESKT5B16-26077,0.0,0.0
ESKT5B16-26097,35.491603,134.569278
ESKT5B16-26113,32.383694,131.019758
ESKT5B16-26093,34.514181,135.383519
ESKT5D22-26222,0.0,0.0
ESKT5D22-26227,31.608708,130.500744
ESKT5D22-26233,34.512106,135.468394
ESKT5D22-26238,24.362161,124.159108
ESKT5D22-26240,34.942008,135.604758
ESKT5D22-26246,31.183217,130.61435
ESKT5D22-26247,32.960103,130.850886
ESKT5D14-26191,26.381417,127.831594
ESKT5D14-26192,0.0,0.0
ESKT5D14-26193,0.0,0.0
ESKT5D14-26194,26.307544,127.783731
ESKT5D14-26200,0.0,0.0
ESKT5D14-26201,0.0,0.0
ESKT5D14-26202,34.350608,135.705175
ESKT5D14-26206,0.0,0.0
ESKT5D14-26207,0.0,0.0
ESKT5D14-26212,0.0,0.0
ESKT5D14-26216,0.0,0.0
ESKT5B02-26003,0.0,0.0
ESKT5B02-26005,0.0,0.0
ESKT5A19-25198,0.0,0.0
ESKT5A19-25196,0.0,0.0
ESKT5A19-25199,0.0,0.0
ESKT5A16-25152,35.411883,134.591142
ESKT5B16-26065,0.0,0.0
ESKT5B16-26072,33.023975,131.187603
ESKT5B16-26080,0.0,0.0
ESKT5B16-26082,0.0,0.0
ESKT5B16-26084,33.960211,136.003392
ESKT5B16-26086,0.0,0.0
ESKT5B16-26089,0.0,0.0
ESKT5B16-26092,0.0,0.0
ESKT5B16-26094,0.0,0.0
ESKT5B16-26095,34.577903,135.760456
ESKT5B16-26096,0.0,0.0
ESKT5B16-26104,35.470075,136.959719
ESKT5B16-26106,0.0,0.0
ESKT5B16-26107,0.0,0.0
ESKT5B16-26108,0.0,0.0
ESKT5B16-26109,0.0,0.0
ESKT5B16-26140,35.076103,135.545761
ESKT5B16-26152,0.0,0.0
ESKT5B16-26153,26.199711,127.693333
ESKT5B16-26156,0.0,0.0
ESKT5B16-26162,26.673267,127.898353
ESKT5B16-26163,0.0,0.0
ESKT5B16-26164,0.0,0.0
ESKT5B04-26014,0.0,0.0
